Total Accesses:,7086622
Frames,Missees,Miss Rate
610,753357,0.106307
611,752735,0.106219
612,752057,0.106123
613,751483,0.106042
614,750893,0.105959
615,750292,0.105874
616,749682,0.105788
617,749071,0.105702
618,748447,0.105614
619,747827,0.105527
620,747228,0.105442
621,746614,0.105355
622,746040,0.105274
623,745443,0.105190
624,744896,0.105113
625,744278,0.105026
626,743669,0.104940
627,743041,0.104851
628,742433,0.104765
629,741874,0.104687
630,741257,0.104599
631,740684,0.104519
632,740093,0.104435
633,739566,0.104361
634,739002,0.104281
635,738424,0.104200
636,737827,0.104115
637,737232,0.104032
638,736621,0.103945
639,735997,0.103857
640,735382,0.103770
641,734780,0.103686
642,734170,0.103599
643,733572,0.103515
644,732971,0.103430
645,732354,0.103343
646,731796,0.103264
647,731195,0.103180
648,730609,0.103097
649,730072,0.103021
650,729516,0.102943
651,728967,0.102865
652,728385,0.102783
653,727800,0.102701
654,727212,0.102618
655,726662,0.102540
656,726142,0.102467
657,725605,0.102391
658,725065,0.102315
659,724522,0.102238
660,723977,0.102161
661,723442,0.102086
662,722915,0.102011
663,722326,0.101928
664,721741,0.101846
665,721170,0.101765
666,720645,0.101691
667,720102,0.101614
668,719550,0.101536
669,719023,0.101462
670,718482,0.101386
671,717938,0.101309
672,717382,0.101230
673,716784,0.101146
674,716189,0.101062
675,715599,0.100979
676,715021,0.100897
677,714452,0.100817
678,713844,0.100731
679,713263,0.100649
680,712728,0.100574
681,712150,0.100492
682,711602,0.100415
683,711056,0.100338
684,710574,0.100270
685,710026,0.100192
686,709503,0.100119
687,708946,0.100040
688,708379,0.099960
689,707855,0.099886
690,707343,0.099814
691,706783,0.099735
692,706284,0.099664
693,705769,0.099592
694,705218,0.099514
695,704691,0.099440
696,704067,0.099352
697,703553,0.099279
698,703017,0.099203
699,702474,0.099127
700,701923,0.099049
701,701420,0.098978
702,700887,0.098903
703,700342,0.098826
704,699815,0.098752
705,699317,0.098681
706,698771,0.098604
707,698208,0.098525
708,697689,0.098452
709,697156,0.098376
710,696637,0.098303
711,696137,0.098233
712,695580,0.098154
713,695114,0.098088
714,694627,0.098019
715,694154,0.097953
716,693595,0.097874
717,693039,0.097795
718,692506,0.097720
719,691980,0.097646
720,691475,0.097575
721,690908,0.097495
722,690382,0.097420
723,689841,0.097344
724,689318,0.097270
725,688809,0.097198
726,688263,0.097121
727,687704,0.097043
728,687194,0.096971
729,686711,0.096902
730,686237,0.096836
731,685723,0.096763
732,685218,0.096692
733,684692,0.096618
734,684217,0.096551
735,683699,0.096477
736,683194,0.096406
737,682704,0.096337
738,682206,0.096267
739,681690,0.096194
740,681203,0.096125
741,680706,0.096055
742,680199,0.095984
743,679725,0.095917
744,679220,0.095845
745,678684,0.095770
746,678168,0.095697
747,677676,0.095628
748,677193,0.095559
749,676687,0.095488
750,676201,0.095419
751,675688,0.095347
752,675181,0.095275
753,674718,0.095210
754,674232,0.095142
755,673749,0.095073
756,673252,0.095003
757,672770,0.094935
758,672299,0.094869
759,671809,0.094800
760,671338,0.094733
761,670851,0.094664
762,670351,0.094594
763,669851,0.094523
764,669365,0.094455
765,668888,0.094387
766,668390,0.094317
767,667921,0.094251
768,667432,0.094182
769,666963,0.094116
770,666430,0.094041
771,665946,0.093972
772,665471,0.093905
773,664955,0.093832
774,664487,0.093766
775,663987,0.093696
776,663501,0.093627
777,663031,0.093561
778,662541,0.093492
779,662037,0.093421
780,661504,0.093345
781,661031,0.093279
782,660577,0.093215
783,660086,0.093145
784,659602,0.093077
785,659141,0.093012
786,658634,0.092940
787,658149,0.092872
788,657670,0.092804
789,657225,0.092742
790,656765,0.092677
791,656290,0.092610
792,655829,0.092545
793,655372,0.092480
794,654903,0.092414
795,654428,0.092347
796,653937,0.092278
797,653439,0.092207
798,652953,0.092139
799,652450,0.092068
800,651962,0.091999
801,651518,0.091936
802,651047,0.091870
803,650603,0.091807
804,650187,0.091749
805,649713,0.091682
806,649223,0.091612
807,648778,0.091550
808,648303,0.091483
809,647878,0.091423
810,647452,0.091363
811,646973,0.091295
812,646558,0.091236
813,646153,0.091179
814,645711,0.091117
815,645251,0.091052
816,644802,0.090989
817,644376,0.090929
818,643938,0.090867
819,643489,0.090803
820,643109,0.090750
821,642691,0.090691
822,642247,0.090628
823,641814,0.090567
824,641356,0.090502
825,640895,0.090437
826,640463,0.090376
827,640051,0.090318
828,639621,0.090258
829,639209,0.090199
830,638802,0.090142
831,638346,0.090078
832,637922,0.090018
833,637517,0.089961
834,637111,0.089903
835,636692,0.089844
836,636229,0.089779
837,635808,0.089719
838,635358,0.089656
839,634908,0.089592
840,634444,0.089527
841,633994,0.089463
842,633565,0.089403
843,633135,0.089342
844,632702,0.089281
845,632251,0.089218
846,631765,0.089149
847,631332,0.089088
848,630883,0.089025
849,630440,0.088962
850,630017,0.088902
851,629631,0.088848
852,629189,0.088785
853,628732,0.088721
854,628304,0.088661
855,627855,0.088597
856,627409,0.088534
857,626989,0.088475
858,626577,0.088417
859,626199,0.088364
860,625749,0.088300
861,625340,0.088242
862,624922,0.088183
863,624441,0.088115
864,624023,0.088056
865,623590,0.087995
866,623181,0.087938
867,622722,0.087873
868,622318,0.087816
869,621884,0.087755
870,621492,0.087699
871,621083,0.087642
872,620650,0.087581
873,620249,0.087524
874,619802,0.087461
875,619409,0.087405
876,619033,0.087352
877,618589,0.087290
878,618209,0.087236
879,617779,0.087175
880,617361,0.087116
881,616955,0.087059
882,616515,0.086997
883,616133,0.086943
884,615714,0.086884
885,615294,0.086825
886,614877,0.086766
887,614452,0.086706
888,614076,0.086653
889,613683,0.086597
890,613322,0.086546
891,612917,0.086489
892,612488,0.086429
893,612056,0.086368
894,611661,0.086312
895,611242,0.086253
896,610795,0.086190
897,610364,0.086129
898,609928,0.086068
899,609496,0.086007
900,609083,0.085948
901,608681,0.085892
902,608274,0.085834
903,607860,0.085776
904,607481,0.085722
905,607082,0.085666
906,606636,0.085603
907,606249,0.085548
908,605833,0.085490
909,605445,0.085435
910,605050,0.085379
911,604626,0.085319
912,604177,0.085256
913,603736,0.085194
914,603233,0.085123
915,602795,0.085061
916,602369,0.085001
917,601916,0.084937
918,601502,0.084879
919,601125,0.084825
920,600714,0.084767
921,600273,0.084705
922,599825,0.084642
923,599388,0.084580
924,598980,0.084523
925,598579,0.084466
926,598165,0.084408
927,597735,0.084347
928,597334,0.084290
929,596926,0.084233
930,596491,0.084171
931,596072,0.084112
932,595704,0.084060
933,595321,0.084006
934,594868,0.083942
935,594448,0.083883
936,594033,0.083825
937,593644,0.083770
938,593226,0.083711
939,592822,0.083654
940,592435,0.083599
941,592014,0.083540
942,591607,0.083482
943,591198,0.083425
944,590813,0.083370
945,590394,0.083311
946,590001,0.083256
947,589626,0.083203
948,589212,0.083144
949,588785,0.083084
950,588376,0.083026
951,587989,0.082972
952,587608,0.082918
953,587188,0.082859
954,586778,0.082801
955,586392,0.082746
956,586004,0.082692
957,585589,0.082633
958,585211,0.082580
959,584818,0.082524
960,584420,0.082468
961,584009,0.082410
962,583623,0.082356
963,583229,0.082300
964,582824,0.082243
965,582423,0.082186
966,582031,0.082131
967,581611,0.082072
968,581222,0.082017
969,580812,0.081959
970,580412,0.081902
971,580040,0.081850
972,579637,0.081793
973,579244,0.081738
